src,dst,d_trust,i_trust,frd_sim,grp_sim
87,293,0.868040228,0.7800938195,0.0454545454545454,0.0
87,294,0.706042119,0.1584715318333333,0.1395348837209302,0.0
87,295,0.725692321,0.8233001515,0.0465116279069767,0.0
87,296,0.0,0.0,0.0,0.0
87,297,0.842764718,0.232465329875,0.1904761904761904,0.0
87,298,0.743104181,0.0,0.0256410256410256,0.017857142857142856
87,299,0.568679494,0.0,0.0263157894736842,0.0
87,300,0.950882127,0.373438302,0.1025641025641025,0.0
88,1,0.161333648,0.0,0.0,0.0
88,2,0.360005682,0.0,0.04,0.012658227848101266
88,3,0.75663319,0.0,0.0434782608695652,0.0
88,4,0.0,0.0,0.0,0.0
88,5,0.0,0.0,0.0,0.0
88,6,0.0,0.0,0.0434782608695652,0.0
88,7,0.843651246,0.2285491979999999,0.12,0.0
88,8,0.0,0.0,0.0,0.0
88,9,0.0,0.0,0.032258064516129,0.034482758620689655
88,10,0.657681468,0.0,0.0,0.0
88,11,0.0,0.0,0.0,0.0
88,12,0.0,0.0,0.04,0.0
88,13,0.742430722,0.0,0.088235294117647,0.012658227848101266
88,14,0.0818861,0.0,0.0,0.0
88,15,0.0,0.0,0.0416666666666666,0.0
88,16,0.0,0.0,0.0,0.0
88,17,0.0,0.0,0.0,0.0
88,18,0.599907728,0.0,0.0769230769230769,0.014925373134328358
88,19,0.638171277,0.0,0.0,0.0
88,20,0.0,0.0,0.1,0.029411764705882353
88,21,0.547392435,0.0,0.08,0.0
88,22,0.318299949,0.0,0.0,0.0
88,23,0.770635061,0.0,0.0,0.0125
88,24,0.683049671,0.0,0.0,0.011904761904761904
88,25,0.0,0.0,0.0769230769230769,0.01282051282051282
88,26,0.699457445,0.0,0.0,0.0
88,27,0.817260523,0.0,0.0,0.012658227848101266
88,28,0.0,0.0,0.0,0.0
88,29,0.865366006,0.0,0.0,0.0
88,30,0.008643827,0.0,0.0,0.0
88,31,0.726300211,0.1513411426666666,0.1071428571428571,0.014705882352941176
88,32,0.822339596,0.0,0.0,0.0
88,33,0.778453065,0.0,0.0,0.0
88,34,0.481588473,0.430787584,0.074074074074074,0.054455445544554455
88,35,0.0,0.0,0.0,0.02040816326530612
88,36,0.0,0.0,0.0,0.014705882352941176
88,37,0.804989668,0.0,0.0,0.0
88,38,0.567991301,0.0,0.0434782608695652,0.013333333333333334
88,39,0.0,0.358229355,0.0571428571428571,0.023809523809523808
88,40,0.841830358,0.0,0.0454545454545454,0.0
88,41,0.0,0.0,0.0,0.0
88,42,0.580899763,0.0,0.0,0.0
88,43,0.793973955,0.0,0.0,0.0
88,44,0.936248119,0.0,0.074074074074074,0.0
88,45,0.0,0.0,0.0,0.0
88,46,0.623762071,0.0,0.0,0.010752688172043012
88,47,0.730153882,0.0,0.0,0.014705882352941176
88,48,0.716181083,0.0,0.074074074074074,0.02040816326530612
88,49,0.667650561,0.4049761945,0.0833333333333333,0.011363636363636364
88,50,0.622816745,0.2626814073333333,0.1111111111111111,0.014705882352941176
88,51,0.0,0.34517354,0.0714285714285714,0.0
88,52,0.551863594,0.0,0.04,0.0
88,53,0.405115524,0.0,0.0,0.0
88,54,0.757706406,0.37170102,0.074074074074074,0.01282051282051282
88,55,0.983357614,0.0,0.0714285714285714,0.0
88,56,0.710319065,0.0,0.0769230769230769,0.0
88,57,0.533330548,0.242344597,0.0909090909090909,0.04225352112676056
88,58,0.822261391,0.0,0.0,0.0
88,59,0.0,0.0,0.0,0.0
88,60,0.0,0.0,0.0434782608695652,0.024096385542168676
88,61,0.0,0.4150111825,0.0625,0.03296703296703297
88,62,0.539355912,0.0,0.0,0.0
88,63,0.255981355,0.3256984915,0.074074074074074,0.011627906976744186
88,64,0.653044879,0.0,0.0434782608695652,0.04225352112676056
88,65,0.429683065,0.0,0.0,0.013888888888888888
88,66,0.0,0.0,0.04,0.0136986301369863
88,67,0.756017069,0.0,0.0,0.02531645569620253
88,68,0.577811189,0.0,0.0,0.0
88,69,0.684844226,0.0,0.0,0.0
88,70,0.0,0.0,0.08,0.028985507246376812
88,71,0.696919292,0.703763838,0.0416666666666666,0.0
88,72,0.0,0.0,0.0,0.0
88,73,0.0,0.0,0.0,0.014285714285714285
88,74,0.0,0.366777859,0.074074074074074,0.025
88,75,0.29853942,0.33120127825,0.1428571428571428,0.014925373134328358
88,76,0.688627233,0.4285666955,0.1379310344827586,0.013157894736842105
88,77,0.446499122,0.3804521663333333,0.0535714285714285,0.010309278350515464
88,78,0.714899182,0.426938261,0.1311475409836065,0.02830188679245283
88,79,0.73459368,0.4392422243333333,0.0576923076923076,0.018691588785046728
88,80,0.979187495,0.169648865,0.0943396226415094,0.054945054945054944
88,81,0.576363422,0.2703507102857143,0.1521739130434782,0.009900990099009901
88,82,0.749655356,0.1445653255,0.1052631578947368,0.020202020202020204
88,83,0.547544956,0.2905104376666667,0.0652173913043478,0.017241379310344827
88,84,0.0,0.1288086144285714,0.1555555555555555,0.02912621359223301
88,85,0.882406734,0.6999640715,0.0416666666666666,0.025210084033613446
88,86,0.638358631,0.1627479582222222,0.2195121951219512,0.01098901098901099
88,87,0.678734255,0.1250802784,0.0961538461538461,0.009009009009009009
88,88,0.0,0.0,0.0,0.0
88,89,0.726436684,0.2334995812857143,0.1555555555555555,0.02
88,90,0.0,0.0,0.1475409836065573,0.037037037037037035
88,91,0.24916195,0.1222522011428571,0.14,0.027777777777777776
88,92,0.833556002,0.4444171694,0.1219512195121951,0.0380952380952381
88,93,0.830673808,0.0,0.1276595744680851,0.030612244897959183
88,94,0.847662618,0.3030474586,0.108695652173913,0.023809523809523808
88,95,0.682778736,0.3172031214,0.0980392156862745,0.047058823529411764
88,96,0.0,0.0,0.0465116279069767,0.021052631578947368
88,97,0.0,0.324999181,0.1372549019607843,0.02040816326530612
88,98,0.0,0.108424348125,0.1290322580645161,0.07608695652173914
88,99,0.702376898,0.6420832788,0.1111111111111111,0.00909090909090909
88,100,0.6137308,0.228517039,0.0833333333333333,0.02631578947368421
88,101,0.0,0.633462415,0.0217391304347826,0.036036036036036036
88,102,0.517151322,0.0,0.1304347826086956,0.0380952380952381
88,103,0.0,0.0,0.0961538461538461,0.07692307692307693
88,104,0.944519153,0.311737633625,0.1538461538461538,0.009174311926605505
88,105,0.588270044,0.1923682079999999,0.1860465116279069,0.04
88,106,0.634851535,0.284126519,0.09375,0.017699115044247787
88,107,0.985169339,0.2378455383333333,0.0638297872340425,0.04424778761061947
88,108,0.99378039,0.2015126537142857,0.14,0.0
88,109,0.517817725,0.4237026064,0.0909090909090909,0.03636363636363636
88,110,0.675224835,0.2777509456666666,0.0638297872340425,0.018018018018018018
88,111,0.25996758,0.2650525054,0.1136363636363636,0.02912621359223301
88,112,0.0,0.0,0.06,0.07339449541284404
88,113,0.739447787,0.0,0.0408163265306122,0.03125
88,114,0.958759275,0.0,0.0638297872340425,0.05
88,115,0.162932945,0.2448584606,0.1,0.030927835051546393
88,116,0.398982835,0.1650466904285714,0.125,0.019801980198019802
88,117,0.376842243,0.0855265232,0.1041666666666666,0.044642857142857144
88,118,0.472400929,0.1786730406,0.0925925925925925,0.037383177570093455
88,119,0.0,0.1484857708999999,0.175438596491228,0.017241379310344827
88,120,0.0,0.1327968715,0.074074074074074,0.009433962264150943
88,121,0.832543043,0.0,0.0784313725490196,0.017391304347826087
88,122,0.0,0.2470990552499999,0.1739130434782608,0.044444444444444446
88,123,0.904132898,0.1805309394444444,0.1764705882352941,0.04
88,124,0.688930881,0.2971500955,0.0408163265306122,0.019417475728155338
88,125,0.0,0.0,0.0576923076923076,0.02040816326530612
88,126,0.66317976,0.3546981908571429,0.1129032258064516,0.03773584905660377
88,127,0.799252248,0.2828825883,0.1886792452830188,0.047619047619047616
88,128,0.833044715,0.1839086058571428,0.1228070175438596,0.022727272727272728
88,129,0.660866872,0.0,0.0526315789473684,0.00909090909090909
88,130,0.773720313,0.0,0.1129032258064516,0.017094017094017096
88,131,0.726289643,0.5542136618,0.1063829787234042,0.034482758620689655
88,132,0.342120432,0.1791149521666666,0.1,0.011494252873563218
88,133,0.512205791,0.2763190088,0.1,0.05504587155963303
88,134,0.616225902,0.4459557605,0.0434782608695652,0.05357142857142857
88,135,0.0,0.1992423776666666,0.1276595744680851,0.04081632653061224
88,136,0.902764557,0.378551692,0.0784313725490196,0.028846153846153848
88,137,0.680396174,0.1596328342,0.0980392156862745,0.027522935779816515
88,138,0.0,0.17386006425,0.0655737704918032,0.07291666666666667
88,139,0.814145234,0.1097370753333333,0.0588235294117647,0.015748031496062992
88,140,0.72359132,0.1365524416666666,0.1333333333333333,0.02631578947368421
88,141,0.55526514,0.400341142,0.1282051282051282,0.027777777777777776
88,142,0.481043444,0.3656335166666666,0.0652173913043478,0.05263157894736842
88,143,0.859559319,0.273097202,0.0384615384615384,0.018018018018018018
88,144,0.966161716,0.4852782865,0.0465116279069767,0.021739130434782608
88,145,0.0,0.126756638,0.1111111111111111,0.03418803418803419
88,146,0.995188228,0.21354700625,0.0816326530612244,0.02702702702702703
88,147,0.0,0.0,0.1016949152542373,0.010869565217391304
88,148,0.0,0.3760776854,0.0847457627118644,0.016666666666666666
88,149,0.539149171,0.2431066042499999,0.0634920634920634,0.034482758620689655
88,150,0.0,0.108569452,0.1132075471698113,0.011111111111111112
88,151,0.762350322,0.0,0.0294117647058823,0.0
88,152,0.73086314,0.0,0.0303030303030303,0.0
88,153,0.745501807,0.0,0.0,0.0
88,154,0.867157329,0.0,0.0416666666666666,0.0
88,155,0.786829731,0.0,0.125,0.027777777777777776
88,156,0.611169871,0.0,0.0434782608695652,0.014925373134328358
88,157,0.0,0.324305865,0.0571428571428571,0.0
88,158,0.771662245,0.12873973425,0.1379310344827586,0.015873015873015872
88,159,0.0,0.0,0.0,0.0
88,160,0.631753638,0.0,0.0,0.0
88,161,0.531088772,0.713638416,0.03125,0.014285714285714285
88,162,0.671039496,0.0,0.0,0.0
88,163,0.0,0.0,0.0625,0.0
88,164,0.848375366,0.0,0.0357142857142857,0.030303030303030304
88,165,0.851830224,0.0,0.032258064516129,0.028169014084507043
88,166,0.0,0.60913858,0.0714285714285714,0.0
88,167,0.232831088,0.0,0.0384615384615384,0.0
88,168,0.162186078,0.0,0.0,0.0
88,169,0.945410497,0.0,0.0571428571428571,0.013888888888888888
88,170,0.0,0.485011098,0.1,0.0
88,171,0.531944269,0.0,0.0344827586206896,0.015384615384615385
88,172,0.823840555,0.0,0.0416666666666666,0.014705882352941176
88,173,0.0,0.0,0.0,0.0
88,174,0.583756564,0.0,0.0,0.0
88,175,0.585261037,0.943065455,0.0416666666666666,0.0
88,176,0.565831451,0.0,0.0,0.0
88,177,0.307420922,0.0,0.088235294117647,0.0
88,178,0.691937629,0.0,0.0,0.0
88,179,0.826554768,0.0,0.032258064516129,0.0
88,180,0.105169073,0.0,0.0454545454545454,0.0
88,181,0.472781437,0.0,0.0,0.0
88,182,0.518015461,0.0,0.0588235294117647,0.041666666666666664
88,183,0.129178637,0.1675433479999999,0.1851851851851851,0.014705882352941176
88,184,0.8270556,0.0,0.04,0.0
88,185,0.694362045,0.344782346,0.0625,0.027777777777777776
88,186,0.61679406,0.0,0.0,0.0
88,187,0.716673727,0.1785491809999999,0.09375,0.0
88,188,0.663294535,0.583776101,0.0285714285714285,0.0
88,189,0.517571891,0.0,0.0,0.0
88,190,0.0,0.0,0.0,0.0
88,191,0.0,0.0,0.09375,0.014285714285714285
88,192,0.0,0.0,0.0625,0.0
88,193,0.81896077,0.0,0.08,0.0
88,194,0.0,0.0,0.0,0.0
88,195,0.535092437,0.303594259,0.0606060606060606,0.014925373134328358
88,196,0.0,0.41421471675,0.1212121212121212,0.0
88,197,0.742565715,0.0,0.0,0.0
88,198,0.755811641,0.0,0.0,0.0
88,199,0.583685968,0.0,0.0,0.0
88,200,0.833518429,0.0,0.037037037037037,0.015151515151515152
88,201,0.842425279,0.0,0.0,0.0
88,202,0.734328981,0.0,0.0,0.014925373134328358
88,203,0.0,0.677998355,0.0333333333333333,0.0
88,204,0.791570102,0.4772419055,0.0606060606060606,0.0
88,205,0.959830693,0.0,0.0869565217391304,0.014925373134328358
88,206,0.0,0.0,0.0434782608695652,0.014285714285714285
88,207,0.0,0.0,0.0,0.0
88,208,0.416354181,0.0,0.0,0.0
88,209,0.501282464,0.201423557,0.1333333333333333,0.013333333333333334
88,210,0.0,0.0,0.0,0.0
88,211,0.160467052,0.0,0.0,0.04225352112676056
88,212,0.481595231,0.0,0.0416666666666666,0.0
88,213,0.664882085,0.23382308,0.0967741935483871,0.014285714285714285
88,214,0.0,0.0,0.0,0.0
88,215,0.655628149,0.4072746266666667,0.1034482758620689,0.013513513513513514
88,216,0.689246985,0.0,0.0,0.03125
88,217,0.0,0.8416674365000001,0.0714285714285714,0.0
88,218,0.0,0.0,0.04,0.0
88,219,0.0,0.264587041,0.08,0.027777777777777776
88,220,0.688901785,0.0,0.0,0.0
88,221,0.0,0.3373281015,0.125,0.0
88,222,0.617076202,0.2104012016666666,0.1,0.0
88,223,0.95476895,0.0,0.0,0.016129032258064516
88,224,0.501729239,0.275992058,0.1212121212121212,0.0
88,225,0.0,0.0,0.0333333333333333,0.015625
88,226,0.63271581,0.0,0.0,0.0
88,227,0.909357397,0.0,0.0,0.03125
88,228,0.359147465,0.0,0.0,0.0
88,229,0.744138831,0.0,0.0,0.0
88,230,0.838594605,0.0,0.0,0.015873015873015872
88,231,0.798536874,0.7660919905,0.0606060606060606,0.013513513513513514
88,232,0.0,0.652313807,0.0384615384615384,0.0
88,233,0.844746663,0.0,0.0294117647058823,0.0
88,234,0.537797393,0.0,0.0,0.043478260869565216
88,235,0.0,0.0,0.1034482758620689,0.016129032258064516
88,236,0.0,0.0,0.0869565217391304,0.0
88,237,0.730231547,0.0,0.0,0.0
88,238,0.0,0.0,0.0277777777777777,0.0
88,239,0.678343464,0.0,0.0714285714285714,0.029850746268656716
88,240,0.0,0.3730923905,0.0606060606060606,0.0
88,241,0.0,0.0,0.0571428571428571,0.0
88,242,0.714475553,0.0,0.1034482758620689,0.0
88,243,0.0,0.0,0.0,0.0
88,244,0.772273962,0.0,0.0416666666666666,0.015873015873015872
88,245,0.627579889,0.705587924,0.037037037037037,0.0
88,246,0.596464593,0.0,0.0,0.0
88,247,0.869062964,0.0,0.0,0.0
88,248,0.773262277,0.0,0.0294117647058823,0.0
88,249,0.700037724,0.0,0.0,0.013333333333333334
88,250,0.0,0.0,0.15625,0.0
88,251,0.692395157,0.0,0.0,0.016129032258064516
88,252,0.0,0.0,0.1111111111111111,0.0
88,253,0.445494501,0.0,0.0384615384615384,0.0
88,254,0.0,0.0,0.0,0.014084507042253521
88,255,0.558537761,0.1775182405,0.0571428571428571,0.0
88,256,0.557603912,0.0,0.0,0.0
88,257,0.855544423,0.0,0.03125,0.015151515151515152
88,258,0.918550179,0.0,0.037037037037037,0.014285714285714285
88,259,0.425868124,0.565074055,0.0357142857142857,0.015625
88,260,0.568189563,0.48625305,0.0303030303030303,0.0
88,261,0.382720117,0.0,0.0384615384615384,0.0
88,262,0.0,0.0,0.0869565217391304,0.0
88,263,0.660758935,0.950803496,0.0344827586206896,0.013333333333333334
88,264,0.66427554,0.0,0.0,0.013513513513513514
88,265,0.909072783,0.0,0.04,0.014925373134328358
88,266,0.0,0.0,0.0,0.028169014084507043
88,267,0.0,0.0,0.0357142857142857,0.0
88,268,0.931749329,0.0,0.0909090909090909,0.013333333333333334
88,269,0.0,0.0,0.0454545454545454,0.0
88,270,0.0,0.0,0.0689655172413793,0.0
88,271,0.305293636,0.622550134,0.0285714285714285,0.0
88,272,0.637941238,0.0,0.0384615384615384,0.03076923076923077
88,273,0.443238668,0.0,0.04,0.013888888888888888
88,274,0.372051037,0.252474361,0.0333333333333333,0.0
88,275,0.0,0.18117095025,0.125,0.0136986301369863
88,276,0.756402049,0.0,0.0,0.0
88,277,0.52412164,0.0,0.0,0.0
88,278,0.0,0.0,0.0,0.0
88,279,0.918692408,0.0,0.0,0.013888888888888888
88,280,0.930998317,0.0,0.0344827586206896,0.0
88,281,0.760932316,0.0,0.0,0.0
88,282,0.973543421,0.700842922,0.0344827586206896,0.0
88,283,0.446843504,0.441458913,0.0294117647058823,0.027777777777777776
88,284,0.652383307,0.0,0.0909090909090909,0.0
88,285,0.539701123,0.0,0.0,0.0
88,286,0.675210408,0.811507537,0.0344827586206896,0.0
88,287,0.599395712,0.0,0.0,0.013888888888888888
88,288,0.0,0.0,0.0333333333333333,0.027777777777777776
88,289,0.762963974,0.0,0.0588235294117647,0.0
88,290,0.0,0.638401665,0.0344827586206896,0.0
88,291,0.981841559,0.0,0.0454545454545454,0.015151515151515152
88,292,0.0,0.0,0.1034482758620689,0.015873015873015872
88,293,0.0,0.0,0.064516129032258,0.0
88,294,0.0,0.1877400395,0.125,0.0
88,295,0.653222679,0.794856529,0.0666666666666666,0.0
88,296,0.0,0.0,0.0,0.0
88,297,0.0,0.0,0.0571428571428571,0.0
88,298,0.531476711,0.0,0.0384615384615384,0.0
88,299,0.758458136,0.0,0.0,0.0
88,300,0.688081484,0.756510363,0.0344827586206896,0.0
89,1,0.540057539,0.0,0.0333333333333333,0.0
89,2,0.0,0.0,0.0303030303030303,0.0
89,3,0.036883654,0.0,0.0,0.0
89,4,0.0,0.0,0.0,0.0
89,5,0.0,0.0,0.0,0.0
89,6,0.110217143,0.0,0.032258064516129,0.0
89,7,0.0,0.732453408,0.0285714285714285,0.0
89,8,0.617048709,0.915857943,0.0333333333333333,0.0
89,9,0.548604392,0.83830754,0.0256410256410256,0.029411764705882353
89,10,0.554689111,0.0,0.03125,0.0
89,11,0.748561496,0.0,0.0,0.0
89,12,0.0,0.0,0.0,0.0
89,13,0.874428324,0.16508196625,0.0975609756097561,0.0
89,14,0.468362594,0.0,0.032258064516129,0.0
89,15,0.360489805,0.0,0.03125,0.0
89,16,0.851724181,0.0,0.0,0.0
89,17,0.278173885,0.0,0.0333333333333333,0.0
89,18,0.006367623,0.425092546,0.0285714285714285,0.0
89,19,0.0,0.0,0.0,0.0
89,20,0.19834165,0.0,0.0512820512820512,0.02040816326530612
89,21,0.777701773,0.0,0.0606060606060606,0.0
89,22,0.211280221,0.0,0.0,0.0
89,23,0.136017116,0.0,0.0,0.0
89,24,0.066186396,0.0,0.0,0.0
89,25,0.90419032,0.0,0.0,0.017241379310344827
89,26,0.472724067,0.0,0.0,0.0
89,27,0.0,0.0,0.0,0.0
89,28,0.224909301,0.0,0.0,0.0
89,29,0.097815828,0.0,0.0,0.0
89,30,0.323400747,0.0,0.0,0.0
89,31,0.489450728,0.528221392,0.0263157894736842,0.0
89,32,0.612003674,0.0,0.0,0.0
89,33,0.0,0.0,0.0,0.0
89,34,0.541629202,0.0,0.0277777777777777,0.06043956043956044
89,35,0.228107776,0.0,0.0606060606060606,0.012658227848101266
89,36,0.0630219,0.0,0.0,0.0
89,37,0.0,0.0,0.0,0.0
89,38,0.67732296,0.674918354,0.032258064516129,0.0
89,39,0.041513359,0.36637878225,0.0975609756097561,0.015384615384615385
89,40,0.412175346,0.0,0.0,0.0
89,41,0.0,0.0,0.0,0.0
89,42,0.485869351,0.0,0.0,0.0
89,43,0.0,0.0,0.032258064516129,0.0
89,44,0.702228957,0.7107892254999999,0.0571428571428571,0.0
89,45,0.0,0.0,0.0,0.0
89,46,0.672787365,0.0,0.0,0.0
89,47,0.0,0.0,0.0,0.0
89,48,0.210927987,0.6055842,0.0277777777777777,0.012658227848101266
89,49,0.235188537,0.0,0.0303030303030303,0.014705882352941176
89,50,0.124135269,0.314049077,0.0555555555555555,0.0
89,51,0.0,0.365186153,0.0555555555555555,0.0196078431372549
89,52,0.0,0.0,0.0303030303030303,0.0
89,53,0.260734984,0.0,0.0,0.0
89,54,0.0,0.0,0.0571428571428571,0.0
89,55,0.0,0.0,0.0555555555555555,0.0
89,56,0.842419684,0.0,0.0285714285714285,0.0
89,57,0.135274745,0.0,0.0,0.04065040650406504
89,58,0.391292404,0.0,0.0,0.0
89,59,0.480974866,0.0,0.0,0.0
89,60,0.388000016,0.0,0.0,0.0
89,61,0.0,0.0,0.05,0.0136986301369863
89,62,0.598169988,0.0,0.0,0.0
89,63,0.340073701,0.2239812125,0.0571428571428571,0.0
89,64,0.245575876,0.0,0.0,0.015873015873015872
89,65,0.202761215,0.0,0.0,0.019230769230769232
89,66,0.0,0.4715740315,0.0625,0.018867924528301886
89,67,0.668698776,0.0,0.0,0.0
89,68,0.98375644,0.0,0.0,0.0
89,69,0.466866642,0.0,0.032258064516129,0.0
89,70,0.370150393,0.590272133,0.0294117647058823,0.0
89,71,0.324405119,0.300551465,0.03125,0.0
89,72,0.457254159,0.0,0.0,0.0
89,73,0.274548761,0.0,0.0,0.0
89,74,0.941044081,0.2536472176666667,0.088235294117647,0.0
89,75,0.0,0.2237435405,0.0526315789473684,0.0
89,76,0.620494467,0.593144302,0.025,0.0
89,77,0.471086859,0.16980876425,0.135593220338983,0.05405405405405406
89,78,0.958613314,0.0965876343333333,0.1323529411764706,0.0
89,79,0.0,0.1781400578749999,0.1454545454545454,0.022988505747126436
89,80,0.0,0.1330946835714285,0.1186440677966101,0.02702702702702703
89,81,0.697827732,0.1427234115,0.109090909090909,0.025
89,82,0.339858049,0.0605505921,0.1639344262295081,0.02531645569620253
89,83,0.559442135,0.206836347375,0.1632653061224489,0.010309278350515464
89,84,0.224139345,0.1198094302,0.0909090909090909,0.011764705882352941
89,85,0.461597833,0.2979335873333333,0.0545454545454545,0.030303030303030304
89,86,0.0,0.1613298636,0.2083333333333333,0.02857142857142857
89,87,0.07283531,0.1304021777142857,0.1206896551724138,0.033707865168539325
89,88,0.658847144,0.0860673395714285,0.1555555555555555,0.02
89,89,0.0,0.0,0.0,0.0
89,90,0.0,0.1289902008333333,0.1818181818181818,0.01098901098901099
89,91,0.0,0.0683091568888888,0.1607142857142857,0.0
89,92,0.0,0.2601916584285714,0.1489361702127659,0.05952380952380952
89,93,0.0,0.1650235966,0.0892857142857142,0.0
89,94,0.0,0.30953294125,0.1568627450980392,0.03125
89,95,0.76913015,0.130441124,0.1034482758620689,0.014705882352941176
89,96,0.452231096,0.1750419896,0.1041666666666666,0.02666666666666667
89,97,0.0,0.1090780491666666,0.1,0.05263157894736842
89,98,0.57946718,0.204316568625,0.1142857142857142,0.01282051282051282
89,99,0.727220545,0.4041149027777777,0.1836734693877551,0.04597701149425287
89,100,0.577403816,0.1392548414285714,0.1320754716981132,0.0
89,101,0.633862214,0.2938519615714285,0.1458333333333333,0.04395604395604396
89,102,0.511637541,0.0,0.0909090909090909,0.011363636363636364
89,103,0.373356411,0.09874438825,0.1403508771929824,0.02631578947368421
89,104,0.323137712,0.1275362648333333,0.0967741935483871,0.0
89,105,0.0,0.1109456175999999,0.0925925925925925,0.024390243902439025
89,106,0.938123984,0.1269127786,0.1470588235294117,0.04395604395604396
89,107,0.0,0.1438312253999999,0.2083333333333333,0.020833333333333332
89,108,0.16431366,0.0,0.1016949152542373,0.03296703296703297
89,109,0.0,0.1330203151666666,0.0967741935483871,0.021739130434782608
89,110,0.70732877,0.26468211875,0.074074074074074,0.0449438202247191
89,111,0.376767066,0.287209442,0.0961538461538461,0.023809523809523808
89,112,0.837781808,0.4072892285,0.0701754385964912,0.043010752688172046
89,113,0.232320377,0.0,0.1132075471698113,0.01282051282051282
89,114,0.0,0.3382789437142857,0.1372549019607843,0.024096385542168676
89,115,0.487865173,0.3027092778571428,0.125,0.012658227848101266
89,116,0.040905881,0.135465056,0.1269841269841269,0.024691358024691357
89,117,0.316216639,0.1414829056666667,0.173076923076923,0.010416666666666666
89,118,0.216553133,0.09334156925,0.0634920634920634,0.011111111111111112
89,119,0.605883952,0.084021836,0.1029411764705882,0.010309278350515464
89,120,0.0,0.1804105234,0.081967213114754,0.03571428571428571
89,121,0.442884338,0.31401726775,0.1454545454545454,0.043010752688172046
89,122,0.167157653,0.0112475822,0.087719298245614,0.0136986301369863
89,123,0.391075979,0.283892262,0.1333333333333333,0.037037037037037035
89,124,0.565940807,0.287389111,0.0535714285714285,0.024096385542168676
89,125,0.155475765,0.0,0.1052631578947368,0.0
89,126,0.0,0.2154431749090909,0.1666666666666666,0.034482758620689655
89,127,0.463892108,0.1871270496666666,0.1451612903225806,0.0
89,128,0.0,0.0,0.1076923076923077,0.014492753623188406
89,129,0.523496222,0.2652983017777777,0.1525423728813559,0.02247191011235955
89,130,0.0,0.2849171895384615,0.203125,0.020618556701030927
89,131,0.0,0.0,0.0526315789473684,0.0
89,132,0.144260979,0.1053693561666666,0.088235294117647,0.0
89,133,0.589578332,0.1980158886666666,0.05,0.010638297872340425
89,134,0.426021576,0.652716316,0.037037037037037,0.0425531914893617
89,135,0.177928786,0.0313215305714285,0.1296296296296296,0.0
89,136,0.674642583,0.0,0.125,0.03571428571428571
89,137,0.0,0.3507669227142856,0.1228070175438596,0.01098901098901099
89,138,0.713196946,0.1515828562999999,0.1587301587301587,0.024691358024691357
89,139,0.630480805,0.4355461985,0.1071428571428571,0.009259259259259259
89,140,0.754344511,0.16072165675,0.0727272727272727,0.010416666666666666
89,141,0.032740715,0.0,0.04,0.0
89,142,0.548168404,0.0,0.0754716981132075,0.02040816326530612
89,143,0.0,0.0,0.1071428571428571,0.02197802197802198
89,144,0.0,0.0,0.06,0.0136986301369863
89,145,0.712822627,0.1848150126666666,0.0967741935483871,0.06315789473684211
89,146,0.0,0.0970376031428571,0.1296296296296296,0.021739130434782608
89,147,0.693099934,0.1281787226,0.1587301587301587,0.013888888888888888
89,148,0.0,0.0,0.1428571428571428,0.030303030303030304
89,149,0.640306639,0.1819804825454545,0.171875,0.030927835051546393
89,150,0.0,0.0838350655555555,0.1551724137931034,0.014285714285714285
89,151,0.0,0.0,0.0238095238095238,0.03773584905660377
89,152,0.0,0.0,0.0769230769230769,0.0
89,153,0.0,0.0,0.025,0.0
89,154,0.37864856,0.0,0.03125,0.0
89,155,0.0,0.0,0.073170731707317,0.0
89,156,0.613907385,0.0,0.032258064516129,0.0
89,157,0.0,0.0,0.0,0.018867924528301886
89,158,0.300672364,0.0,0.1081081081081081,0.0
89,159,0.666377217,0.0,0.0333333333333333,0.019230769230769232
89,160,0.0,0.0,0.0303030303030303,0.0
89,161,0.642027697,0.0,0.1081081081081081,0.0
89,162,0.582971497,0.634165464,0.0294117647058823,0.03773584905660377
89,163,0.463810125,0.0,0.1052631578947368,0.0
89,164,0.776657981,0.0,0.0571428571428571,0.0
89,165,0.2603955,0.967163039,0.0256410256410256,0.019230769230769232
89,166,0.551449925,0.0,0.027027027027027,0.0
89,167,0.241823704,0.0,0.0294117647058823,0.02040816326530612
89,168,0.88151885,0.0,0.0,0.0
89,169,0.0,0.18333260675,0.0975609756097561,0.0
89,170,0.435913462,0.0,0.025,0.0
89,171,0.0,0.0,0.0555555555555555,0.0
89,172,0.972878328,0.0,0.03125,0.0
89,173,0.161121034,0.0,0.0277777777777777,0.0
89,174,0.135793499,0.0,0.0606060606060606,0.0
89,175,0.0,0.0,0.03125,0.0
89,176,0.0,0.0,0.0,0.0
89,177,0.872825531,0.21698646025,0.0975609756097561,0.0
89,178,0.0,0.0,0.0,0.0
89,179,0.590523805,0.0,0.0256410256410256,0.0
89,180,0.114622987,0.0,0.0,0.0
89,181,0.498400417,0.234975268,0.0857142857142857,0.0
89,182,0.556296614,0.3037303932499999,0.1,0.0
89,183,0.399605425,0.178364658,0.1111111111111111,0.0
89,184,0.368498219,0.0,0.0625,0.0
89,185,0.0,0.13173510225,0.1052631578947368,0.058823529411764705
89,186,0.58744668,0.0,0.0,0.0
89,187,0.0,0.0,0.0238095238095238,0.019230769230769232
89,188,0.829568282,0.2230402973333333,0.073170731707317,0.0
